0.2834122919729621-0.007259732464107599i,0.2834122919729621+0.007259732464107599i,0.2914323069312862-0.01532239096036535i,0.2914323069312862+0.01532239096036535i,-0.3178580559878609+0.001727422560944145i,-0.3178580559878609-0.001727422560944145i,0.3173726180085307+0.02955306490236333i,0.3173726180085307-0.02955306490236333i,0.3239392988054184+0.07580206775307904i,0.3239392988054184-0.07580206775307904i,0.3310897243138466+0.100498714422752i,0.3310897243138466-0.100498714422752i,-0.3881396445774093+0i,-0.3881396445774093-0i,0.3621606675446639+0i,0.3621606675446639-0i,0.5481264417413325-0.03361023378942871i,0.5481264417413325+0.03361023378942871i,0.3246663991646001+0i,0.3246663991646001-0i,0.2625542798241595-0.09115839567117943i,0.2625542798241595+0.09115839567117943i,-0.2158528549880069+0i,0.1345548837229583+0i
-0.04774737261107367+0.01635485965652552i,-0.04774737261107367-0.01635485965652552i,-0.02987268501122955+0.04840235404276204i,-0.02987268501122955-0.04840235404276204i,0.006623633931799744-0.06449782595773297i,0.006623633931799744+0.06449782595773297i,0.01355441223674714+0.07341720382080796i,0.01355441223674714-0.07341720382080796i,0.03510780700787054+0.08855375532765797i,0.03510780700787054-0.08855375532765797i,0.06344628472462677+0.1006880195642233i,0.06344628472462677-0.1006880195642233i,-0.1320706498325584-0.05816492591509508i,-0.1320706498325584+0.05816492591509508i,0.138861597006951+0.01672484190805518i,0.138861597006951-0.01672484190805518i,0.1431885330377647+0.004265934891136313i,0.1431885330377647-0.004265934891136313i,0.1060175725657962-0.01502747520793932i,0.1060175725657962+0.01502747520793932i,0.0608948586740853-0.03881443696816747i,0.0608948586740853+0.03881443696816747i,-0.04126550700439455+0i,0.02627057064278505+0i
0.3330666869847342+0i,0.3330666869847342-0i,0.3641964531372281+0i,0.3641964531372281-0i,-0.4195494294712158+0i,-0.4195494294712158-0i,0.4302339383840664+0i,0.4302339383840664-0i,0.4102693281094568+0i,0.4102693281094568-0i,0.3638553227986697+0i,0.3638553227986697-0i,-0.3226287274113658+0.0635640820475025i,-0.3226287274113658-0.0635640820475025i,0.2637690992348364+0.02901745731876261i,0.2637690992348364-0.02901745731876261i,0.5847811615851998+0i,0.5847811615851998-0i,0.2922352747986159+0.1189761572817135i,0.2922352747986159-0.1189761572817135i,0.3638402086833989+0i,0.3638402086833989-0i,-0.3557770756340469+0i,0.2563470286015935+0i
0.2270036176246565-0.03937189306870868i,0.2270036176246565+0.03937189306870868i,0.1891358140321578-0.1047578734771271i,0.1891358140321578+0.1047578734771271i,-0.1617004147209022+0.1259913020863589i,-0.1617004147209022-0.1259913020863589i,0.1371912516505777-0.1343419543881833i,0.1371912516505777+0.1343419543881833i,0.1134055597396888-0.1655241805579856i,0.1134055597396888+0.1655241805579856i,0.07618221170509532-0.1937085473118393i,0.07618221170509532+0.1937085473118393i,0.02695153805294071+0.2256305667044026i,0.02695153805294071-0.2256305667044026i,-0.04687865116954659-0.2425050520066916i,-0.04687865116954659+0.2425050520066916i,-0.200713429052769-0.1857908374650122i,-0.200713429052769+0.1857908374650122i,-0.129607562159022-0.2788435190734805i,-0.129607562159022+0.2788435190734805i,-0.3082567857228217-0.1336161030586361i,-0.3082567857228217+0.1336161030586361i,0.3329794876851853+0i,-0.2866319680868694+0i
-0.2575688798276656+0.03367139182332701i,-0.2575688798276656-0.03367139182332701i,-0.2411896901246385+0.1019961966823389i,-0.2411896901246385-0.1019961966823389i,0.2269483743655005-0.1467187352478102i,0.2269483743655005+0.1467187352478102i,-0.1958436194786382+0.1850988870289449i,-0.1958436194786382-0.1850988870289449i,-0.1418444121677885+0.2431287030651444i,-0.1418444121677885-0.2431287030651444i,-0.07169218852772698+0.28932091275679i,-0.07169218852772698-0.28932091275679i,-0.1243221816963134-0.3029644732616067i,-0.1243221816963134+0.3029644732616067i,0.2090263250549772+0.2428450698937344i,0.2090263250549772-0.2428450698937344i,0.2401158834697122+0.1454854231229878i,0.2401158834697122-0.1454854231229878i,0.235775783163641+0.1497558639333837i,0.235775783163641-0.1497558639333837i,0.2352879392742888+0.0008531395909755808i,0.2352879392742888-0.0008531395909755808i,-0.1903004524067528+0i,0.1345548551191076+0i
0.04194889734071041-0.01946170211227158i,0.04194889734071041+0.01946170211227158i,0.01040968273307331-0.04996545494022906i,0.01040968273307331+0.04996545494022906i,0.02477443274492044+0.04924299876511706i,0.02477443274492044-0.04924299876511706i,-0.05419528266387684-0.03235234238976168i,-0.05419528266387684+0.03235234238976168i,-0.08034397487018016+0.006374958672379734i,-0.08034397487018016-0.006374958672379734i,-0.08379262393829297+0.05907414840770404i,-0.08379262393829297-0.05907414840770404i,0.003098356052350634-0.1217188349807591i,0.003098356052350634+0.1217188349807591i,0.06893124005087084+0.1027659539181871i,0.06893124005087084-0.1027659539181871i,0.05892724342922737+0.04348763287730662i,0.05892724342922737-0.04348763287730662i,0.08392253957730167+0.03798865071138438i,0.08392253957730167-0.03798865071138438i,0.05952908750193745-0.01391727822342686i,0.05952908750193745+0.01391727822342686i,-0.03638054568315354+0i,0.02627056505815323+0i
-0.3035099302647443+0.03179614392906473i,-0.3035099302647443-0.03179614392906473i,-0.3072615090717111+0.1113077422256234i,-0.3072615090717111-0.1113077422256234i,0.3005988567981789-0.1920243934961365i,0.3005988567981789+0.1920243934961365i,-0.2400411214767746+0.2732742810121018i,-0.2400411214767746-0.2732742810121018i,-0.1020063768845509+0.3317922349614952i,-0.1020063768845509-0.3317922349614952i,0.01622886870213816+0.3130268505832116i,0.01622886870213816-0.3130268505832116i,-0.1529541409515189-0.2314698288534659i,-0.1529541409515189+0.2314698288534659i,0.132780678121198+0.1936169332817571i,0.132780678121198-0.1936169332817571i,0.2457316541670686+0.1702823034354541i,0.2457316541670686-0.1702823034354541i,0.1573449660757456+0.2211982604142651i,0.1573449660757456-0.2211982604142651i,0.2906124586237059+0.1020824036651041i,0.2906124586237059-0.1020824036651041i,-0.3136606113126107+0i,0.2563469741070107+0i
-0.2031004012701881+0.05754883621538888i,-0.2031004012701881-0.05754883621538888i,-0.127551470811351+0.1461857804133789i,-0.127551470811351-0.1461857804133789i,0.05818994074367556-0.164279249587818i,0.05818994074367556+0.164279249587818i,0.008787449698608849+0.1620942185793542i,0.008787449698608849-0.1620942185793542i,0.1056660699927544+0.132867856146565i,0.1056660699927544-0.132867856146565i,0.1700465095065007+0.05690010815413987i,0.1700465095065007-0.05690010815413987i,-0.1674844935082115+0.09330724997003911i,-0.1674844935082115-0.09330724997003911i,0.1355538812634583-0.1713995878372468i,0.1355538812634583+0.1713995878372468i,-0.03024165676951309-0.1365171111745283i,-0.03024165676951309+0.1365171111745283i,0.03449734144931326-0.2622816581949645i,0.03449734144931326+0.2622816581949645i,-0.2087273687879929-0.1932114598016411i,-0.2087273687879929+0.1932114598016411i,0.2935617745346941+0i,-0.2866319071542744+0i
0.231497460860415-0.05527211119647956i,0.231497460860415+0.05527211119647956i,0.1723117873645984-0.1597648320483162i,0.1723117873645984+0.1597648320483162i,-0.09545203240168171+0.208993510345964i,-0.09545203240168171-0.208993510345964i,-0.008303025160379677-0.2276676942276084i,-0.008303025160379677+0.2276676942276084i,-0.1613554235501066-0.175161894205976i,-0.1613554235501066+0.175161894205976i,-0.2521021172293237-0.04877276150267906i,-0.2521021172293237+0.04877276150267906i,0.196659805983124-0.1940806862610784i,0.196659805983124+0.1940806862610784i,-0.04219597757346018+0.2803231662993674i,-0.04219597757346018-0.2803231662993674i,0.05853553862498603+0.1310539128896058i,0.05853553862498603-0.1310539128896058i,0.1021460835778718+0.2175082250155502i,0.1021460835778718-0.2175082250155502i,0.1876937027493886+0.06669601327578172i,0.1876937027493886-0.06669601327578172i,-0.1677729126549043+0i,0.1345548265152621+0i
-0.03636839197205826+0.02173928919157089i,-0.03636839197205826-0.02173928919157089i,0.006488385959817843+0.04533580496587501i,0.006488385959817843-0.04533580496587501i,-0.04028851416638281-0.02394257507325098i,-0.04028851416638281+0.02394257507325098i,0.05078669436696474-0.01637314894551884i,0.05078669436696474+0.01637314894551884i,0.01482059607851594-0.06656065066004616i,0.01482059607851594+0.06656065066004616i,-0.05455919667838822-0.06945242515880652i,-0.05455919667838822+0.06945242515880652i,0.09600069879651536-0.03656843485910268i,0.09600069879651536+0.03656843485910268i,-0.02912453620144059+0.1055343799629753i,-0.02912453620144059-0.1055343799629753i,0.01209873910248304+0.03543300651616915i,0.01209873910248304-0.03543300651616915i,0.04342266191773563+0.06629788714223064i,0.04342266191773563-0.06629788714223064i,0.05145281704798382+0.005585797967965479i,0.05145281704798382-0.005585797967965479i,-0.03207386023545208+0i,0.02627055947352251+0i
