-0.01454542211697309-0.00733995261951374i,-0.01454542211697309+0.00733995261951374i,0.01193655163210939+0.02555755257427623i,0.01193655163210939-0.02555755257427623i,-0.02742280622487414+0i,-0.01718808407266165-0.04108981422998156i,-0.01718808407266165+0.04108981422998156i,0.03078321945953933+0.03331238489476759i,0.03078321945953933-0.03331238489476759i,-0.02072955377253739-0.03839985701712458i,-0.02072955377253739+0.03839985701712458i,-0.04430507559848842+0.03682753269576491i,-0.04430507559848842-0.03682753269576491i,-0.005176988107865454+0.04556160192436374i,-0.005176988107865454-0.04556160192436374i,0.0153401384071666+0.04873290950816866i,0.0153401384071666-0.04873290950816866i,-0.03681886346122192-0.03665991274305175i,-0.03681886346122192+0.03665991274305175i,0.04768395453254065+0.01296127788449219i,0.04768395453254065-0.01296127788449219i,0.06665985573430952+0i,-0.05026665478326848+0i,-0.002032144169860603+0i
-0.03307990112095641-0.004274386522009024i,-0.03307990112095641+0.004274386522009024i,0.01930211021708832+0.004133781008585663i,0.01930211021708832-0.004133781008585663i,-0.04894928999927859+0i,0.02426896180487074+0.0007127898243829984i,0.02426896180487074-0.0007127898243829984i,0.02363269228259716+0.03103612498119666i,0.02363269228259716-0.03103612498119666i,0.05739380166497014-0.01330599428412412i,0.05739380166497014+0.01330599428412412i,-0.04231345455941425-0.03324121178913986i,-0.04231345455941425+0.03324121178913986i,-0.06277772234711634-0.01874533938601909i,-0.06277772234711634+0.01874533938601909i,-0.06672810233374689-0.001632396886071661i,-0.06672810233374689+0.001632396886071661i,0.05895070016751799-0.01405418572241947i,0.05895070016751799+0.01405418572241947i,-0.04312521911155289+0.009681177438099231i,-0.04312521911155289-0.009681177438099231i,-0.06854760433674045+0i,0.08124267791566334+0i,-0.1204704841535094+0i
0.2715838762561825+0.07413761110206016i,0.2715838762561825-0.07413761110206016i,-0.163084851020415-0.2057670860985793i,-0.163084851020415+0.2057670860985793i,0.4520751016775389+0i,-0.02473448002524208+0.267159216267654i,-0.02473448002524208-0.267159216267654i,-0.3096564920354751-0.4214638262735951i,-0.3096564920354751+0.4214638262735951i,-0.171678979405969+0.2266747225873411i,-0.171678979405969-0.2266747225873411i,0.5157289074185906+0i,0.5157289074185906-0i,0.3022896155544674+0i,0.3022896155544674-0i,0.3159608082021803+0i,0.3159608082021803-0i,-0.3396044753411672+0i,-0.3396044753411672-0i,0.3719336488542997+0i,0.3719336488542997-0i,0.3543015462032752+0i,-0.6175154914489277+0i,0.9473353139692606+0i
-0.4384763975826891+0i,-0.4384763975826891-0i,0.4372345255377829+0i,0.4372345255377829-0i,-0.5383963102287715+0i,-0.4027627115900417+0i,-0.4027627115900417-0i,0.5494245605711698+0i,0.5494245605711698-0i,-0.3261290419328908+0i,-0.3261290419328908-0i,0.06502748936242066+0.4973600710576261i,0.06502748936242066-0.4973600710576261i,0.2322597316954781+0.1792006383785645i,0.2322597316954781-0.1792006383785645i,0.2461669857314853+0.1160250216444947i,0.2461669857314853-0.1160250216444947i,-0.2519697270093426-0.07272805438456667i,-0.2519697270093426+0.07272805438456667i,0.2702310505345734+0.03032075746974506i,0.2702310505345734-0.03032075746974506i,0.178873116941141+0i,-0.3718626650247854+0i,0.2161043496183115+0i
0.01416542997291965+0.003305630189670187i,0.01416542997291965-0.003305630189670187i,-0.02322853036464902-0.01046008772393495i,-0.02322853036464902+0.01046008772393495i,0.01961294952173657+0i,0.04121566139561101-0.001244456923715055i,0.04121566139561101+0.001244456923715055i,-0.02947902023241804-0.002037868429288685i,-0.02947902023241804+0.002037868429288685i,0.03514995772115967-0.02362182852229084i,0.03514995772115967+0.02362182852229084i,-0.01800965321216043-0.0357538279728928i,-0.01800965321216043+0.0357538279728928i,-0.04249315338267826+0.01463708382997572i,-0.04249315338267826-0.01463708382997572i,-0.02508758252810026+0.04352792130603235i,-0.02508758252810026-0.04352792130603235i,-0.01242236547053839-0.04899270487832796i,-0.01242236547053839+0.04899270487832796i,0.04187040242310901+0.02071912523008862i,0.04187040242310901-0.02071912523008862i,0.06665979003182669+0i,-0.03473624953263243+0i,-0.000413167697642601+0i
0.02960087408399403-0.00325673398271362i,0.02960087408399403+0.00325673398271362i,-0.01564710551240947+0.008543363368678943i,-0.01564710551240947-0.008543363368678943i,0.03500881514488759+0i,-0.008657099981539594+0.02074356874250866i,-0.008657099981539594-0.02074356874250866i,-0.02507194846850841-0.004153837011157314i,-0.02507194846850841+0.004153837011157314i,0.01823079769599845+0.0541927561581696i,0.01823079769599845-0.0541927561581696i,0.02912031828183689-0.02345332186568969i,0.02912031828183689+0.02345332186568969i,-0.009894341511365447-0.06344767256395319i,-0.009894341511365447+0.06344767256395319i,-0.0432073829908296-0.0494103240916839i,-0.0432073829908296+0.0494103240916839i,0.05622864461799938+0.01771458316670507i,0.05622864461799938-0.01771458316670507i,-0.04177054856872478+0.001116469215363638i,-0.04177054856872478-0.001116469215363638i,-0.06854753677362112+0i,0.05614190848675923+0i,-0.02449359317602051+0i
-0.2512426177764099-0.007138884488147821i,-0.2512426177764099+0.007138884488147821i,0.232862334781766+0.04474973244483828i,0.232862334781766-0.04474973244483828i,-0.3233267258109057+0i,-0.2227553625631633-0.1098987133695844i,-0.2227553625631633+0.1098987133695844i,0.3351285122728267+0.0614441859610502i,0.3351285122728267-0.0614441859610502i,-0.2350429943989821-0.1445936069296161i,-0.2350429943989821+0.1445936069296161i,-0.08061063224980027+0.3491832873029621i,-0.08061063224980027-0.3491832873029621i,0.1275019099931888+0.2674436941047514i,0.1275019099931888-0.2674436941047514i,0.2101867370239053+0.2288184022102325i,0.2101867370239053-0.2288184022102325i,-0.2834814397880513-0.1696341603651836i,-0.2834814397880513+0.1696341603651836i,0.3450241549724571+0.067825454707808i,0.3450241549724571-0.067825454707808i,0.3543011969902327+0i,-0.4267276645665324+0i,0.1926085542419956+0i
0.3804319207930721-0.09232536845373092i,0.3804319207930721+0.09232536845373092i,-0.2992688130962115+0.2576176961541753i,-0.2992688130962115-0.2576176961541753i,0.385064153121862+0i,0.1334453956189998-0.3481753600683231i,0.1334453956189998+0.3481753600683231i,-0.2604739700001106+0.2455023974143195i,-0.2604739700001106-0.2455023974143195i,-0.030558705125905-0.3150243593697581i,-0.030558705125905+0.3150243593697581i,-0.3469104194910783-0.0337115043059251i,-0.3469104194910783+0.0337115043059251i,-0.0605793926285695+0.28107093307138i,-0.0605793926285695-0.28107093307138i,0.07973259584995877+0.2554571800339336i,0.07973259584995877-0.2554571800339336i,-0.1740011773865108-0.1865691745815279i,-0.1740011773865108+0.1865691745815279i,0.2451505019145442+0.07740611179301339i,0.2451505019145442-0.07740611179301339i,0.1788729406370112+0i,-0.2569718311247207+0i,0.04393750104278329+0i
-0.01298627540748486+0.0001146271483359943i,-0.01298627540748486-0.0001146271483359943i,0.02206202358183837-0.006526708832185624i,0.02206202358183837+0.006526708832185624i,-0.01402729486500424+0i,-0.01257999029535106+0.03604192835051367i,-0.01257999029535106-0.03604192835051367i,0.01488615472186802-0.01220614974583112i,0.01488615472186802+0.01220614974583112i,0.02611110172861633+0.03173970756877591i,0.02611110172861633-0.03173970756877591i,0.02702274105019233-0.006605274950776036i,0.02702274105019233+0.006605274950776036i,-0.03087288979880002-0.03142109183059076i,-0.03087288979880002+0.03142109183059076i,-0.04821188616035832+0.01078770249622246i,-0.04821188616035832-0.01078770249622246i,0.01410265957797324-0.04710120512485684i,0.01410265957797324+0.04710120512485684i,0.03506274886577893+0.02685553670175972i,0.03506274886577893-0.02685553670175972i,0.06665972432940884+0i,-0.02400412434039559+0i,-8.400365924175763e-05+0i
-0.0249966435603891+0.009058360251110276i,-0.0249966435603891-0.009058360251110276i,0.005676059326720533-0.01506681907308152i,0.005676059326720533+0.01506681907308152i,-0.02503850695009021+0i,-0.01506383090957715-0.01435664840418401i,-0.01506383090957715+0.01435664840418401i,0.01374231776258579-0.009233764567356589i,0.01374231776258579+0.009233764567356589i,-0.05063924580996124+0.02268796969606197i,-0.05063924580996124-0.02268796969606197i,0.01132785204626886+0.02338227583416036i,0.01132785204626886-0.02338227583416036i,0.05196054275042759-0.03551520835860707i,0.05196054275042759+0.03551520835860707i,0.0070400268242783-0.06415998000232968i,0.0070400268242783+0.06415998000232968i,0.03808777454697446+0.04287356474016454i,0.03808777454697446-0.04287356474016454i,-0.03895203700844704-0.006581543804990824i,-0.03895203700844704+0.006581543804990824i,-0.06854746921056808+0i,0.03879628256232016+0i,-0.004979942687936273+0i
