0.02282118242690332+0.01717781627374991i,0.02282118242690332-0.01717781627374991i,-0.03854615721036153+0i,-0.0391649444605292-0.04290043513116789i,-0.0391649444605292+0.04290043513116789i,-0.04509770031634799-0.05610750192248479i,-0.04509770031634799+0.05610750192248479i,-0.07548231326859532-0.07166322640285359i,-0.07548231326859532+0.07166322640285359i,0.1069313366672304+0.06955807209405114i,0.1069313366672304-0.06955807209405114i,-0.09464433012885014-0.07341213134974373i,-0.09464433012885014+0.07341213134974373i,-0.1292488579012778-0.0591196490730036i,-0.1292488579012778+0.0591196490730036i,-0.1402614208100915-0.04167529230165764i,-0.1402614208100915+0.04167529230165764i,-0.08123128614252528+0i,-0.1532234906315089-0.01322591083481096i,-0.1532234906315089+0.01322591083481096i,-0.1453385424045619-0.03630569987106843i,-0.1453385424045619+0.03630569987106843i,-0.1959558328535203+0i,0.1780059870376421+0i
0.3300902775409874-0.004845320678665051i,0.3300902775409874+0.004845320678665051i,-0.4017955957485111+0i,-0.3505749861327401+0.008085495732946745i,-0.3505749861327401-0.008085495732946745i,-0.3185045495129538+0.00712428840639653i,-0.3185045495129538-0.00712428840639653i,-0.2947818898542907-0.007714988820495231i,-0.2947818898542907+0.007714988820495231i,0.3037249471649065+0.02107569636684817i,0.3037249471649065-0.02107569636684817i,-0.3902705233242364-0.006286730851873821i,-0.3902705233242364+0.006286730851873821i,-0.3206260194972769-0.02579658513628336i,-0.3206260194972769+0.02579658513628336i,-0.3191433962666362-0.02352709980859962i,-0.3191433962666362+0.02352709980859962i,-0.2271175111630325+0i,-0.3342269527890219-0.008744339614179359i,-0.3342269527890219+0.008744339614179359i,-0.5386129928501547-0.00566097042120912i,-0.5386129928501547+0.00566097042120912i,-0.502203734488321+0i,0.5547180925182195+0i
-0.4762046422185959+0i,-0.4762046422185959-0i,0.5816945503361605+0i,0.5174368234278079+0i,0.5174368234278079-0i,0.4799894639059401+0i,0.4799894639059401-0i,0.4557151125184934+0i,0.4557151125184934-0i,-0.4573391172556788+0i,-0.4573391172556788-0i,0.5910314862045646+0i,0.5910314862045646-0i,0.4647911505327951+0i,0.4647911505327951-0i,0.4432436514543159+0i,0.4432436514543159-0i,0.3292008696311289+0i,0.4456406625292014+0i,0.4456406625292014-0i,0.7876593141390149+0i,0.7876593141390149-0i,0.7017150296770622+0i,-0.7977388559614683+0i
0.009680020017044549+0.0002522181130644377i,0.009680020017044549-0.0002522181130644377i,-0.01138815818929609+0i,-0.01370873904300265+0.0004241563058254641i,-0.01370873904300265-0.0004241563058254641i,-0.01737229303783292+0.002625369661874499i,-0.01737229303783292-0.002625369661874499i,-0.01592886034629496+0.02011075153629221i,-0.01592886034629496-0.02011075153629221i,0.001842235450650682-0.02410073920733121i,0.001842235450650682+0.02410073920733121i,-0.0157819687683666+0.01756782302136604i,-0.0157819687683666-0.01756782302136604i,0.003621342700439543+0.02377905933993897i,0.003621342700439543-0.02377905933993897i,0.01233107889809447+0.02699626710882196i,0.01233107889809447-0.02699626710882196i,0.01060229297143139+0i,0.03630665824610824+0.01419113129551352i,0.03630665824610824-0.01419113129551352i,-0.004226760182200949+0.009987562119923582i,-0.004226760182200949-0.009987562119923582i,0.02476973369224202+0i,-0.007513246458748566+0i
-0.02214468188084355-0.009186918189867103i,-0.02214468188084355+0.009186918189867103i,0.02744916672772327+0i,0.04511031333320863+0.009621299569553989i,0.04511031333320863-0.009621299569553989i,0.06035995748304622+0.001510086448744467i,0.06035995748304622-0.001510086448744467i,0.07290071085436897-0.05271736278799533i,0.07290071085436897+0.05271736278799533i,-0.03630601523103808+0.1027036983078576i,-0.03630601523103808-0.1027036983078576i,0.06736041544446859-0.05001619846495699i,0.06736041544446859+0.05001619846495699i,-0.01610529725755289-0.117785517475382i,-0.01610529725755289+0.117785517475382i,-0.07203785113522855-0.1017326982204457i,-0.07203785113522855+0.1017326982204457i,-0.08123130171547098+0i,-0.1240748896090853-0.03611076967261136i,-0.1240748896090853+0.03611076967261136i,0.01736727822350348-0.03463609813724388i,0.01736727822350348+0.03463609813724388i,-0.09116807920478562+0i,0.02766717882459514+0i
-0.2672950089845885+0.07301682419677567i,-0.2672950089845885-0.07301682419677567i,0.2861233154313216+0i,0.2227036162581148-0.1671350340391005i,0.2227036162581148+0.1671350340391005i,0.1679598442673348-0.2078345361427706i,0.1679598442673348+0.2078345361427706i,0.05348838326941335-0.2492086552084628i,0.05348838326941335+0.2492086552084628i,0.04338283054870475+0.2563408967686125i,0.04338283054870475-0.2563408967686125i,0.07778263372468149-0.262102970538132i,0.07778263372468149+0.262102970538132i,-0.1253398837733727-0.2380718394771306i,-0.1253398837733727+0.2380718394771306i,-0.2014317235234228-0.1837100638907698i,-0.2014317235234228+0.1837100638907698i,-0.2271175547039999+0i,-0.2739533614222058-0.0622023601768151i,-0.2739533614222058+0.0622023601768151i,0.0318295314904329-0.1356331907642836i,0.0318295314904329+0.1356331907642836i,-0.2336493340159757+0i,0.08621892397189415+0i
0.3870758928951236-0.09965590037840925i,0.3870758928951236+0.09965590037840925i,-0.4142314526879201+0i,-0.3342146697933803+0.2389774887660297i,-0.3342146697933803-0.2389774887660297i,-0.2599928740002627+0.30739317072876i,-0.2599928740002627-0.30739317072876i,-0.07255712030710226+0.3871605809208176i,-0.07255712030710226-0.3871605809208176i,-0.09166717870867191-0.379628907324539i,-0.09166717870867191+0.379628907324539i,-0.1113722292775583+0.3987266937819509i,-0.1113722292775583-0.3987266937819509i,0.2081171531746187+0.3283731385398018i,0.2081171531746187-0.3283731385398018i,0.2969547562525424+0.233255132989386i,0.2969547562525424-0.233255132989386i,0.3292009327426177+0i,0.3671935594116597+0.07333051870269747i,0.3671935594116597-0.07333051870269747i,-0.04445741307498024+0.1988151409895419i,-0.04445741307498024-0.1988151409895419i,0.3264715853220294+0i,-0.123991242938066+0i
-0.007921042930022264+0.001820737309744346i,-0.007921042930022264-0.001820737309744346i,0.008109639857320041+0i,0.008658637501000018-0.006605326748289866i,0.008658637501000018+0.006605326748289866i,0.007728610665731661-0.01254757051211588i,0.007728610665731661+0.01254757051211588i,-0.01454930466185685-0.01673458885665913i,-0.01454930466185685+0.01673458885665913i,0.020374836670841-0.003301447175182983i,0.020374836670841+0.003301447175182983i,-0.008877846728317628-0.01395739488398221i,-0.008877846728317628+0.01395739488398221i,-0.01517830278267534+0.01320589214367334i,-0.01517830278267534-0.01320589214367334i,-0.00594536512260089+0.02457555191499248i,-0.00594536512260089-0.02457555191499248i,0.01060229500400958+0i,0.02758035584790845+0.01766732427274985i,0.02758035584790845-0.01766732427274985i,-0.002282417938002195-0.001630609926494279i,-0.002282417938002195+0.001630609926494279i,0.01152407157394403+0i,-0.001167771583342889+0i
0.01992253387455445+0.00283320705061295i,0.01992253387455445-0.00283320705061295i,-0.01954687077973649+0i,-0.03358052944439558+0.0146196977035453i,-0.03358052944439558-0.0146196977035453i,-0.03366188280597595+0.03783755345831474i,-0.03366188280597595-0.03783755345831474i,0.03317998183144834+0.07032749346599544i,0.03317998183144834-0.07032749346599544i,-0.09252950634775134-0.009551456369731299i,-0.09252950634775134+0.009551456369731299i,0.02104915576706736+0.05486816188631705i,0.02104915576706736-0.05486816188631705i,0.07600362311364667-0.06411854777267788i,0.07600362311364667+0.06411854777267788i,0.005274055297329411-0.1060662843010368i,0.005274055297329411+0.1060662843010368i,-0.08123131728841992+0i,-0.09629165937143513-0.05017073158293722i,-0.09629165937143513+0.05017073158293722i,0.007762336282655922+0.006338665843443912i,0.007762336282655922-0.006338665843443912i,-0.04241577576362941+0i,0.004300264259933698+0i
0.2019864746863695-0.1152877824826958i,0.2019864746863695+0.1152877824826958i,-0.2037517396896829+0i,-0.06665413686936854+0.210808597737884i,-0.06665413686936854-0.210808597737884i,0.04212291298987473+0.2201406809909093i,0.04212291298987473-0.2201406809909093i,0.2032032779192396+0.0851199682675844i,0.2032032779192396-0.0851199682675844i,-0.2040884528359365+0.08739121987226839i,-0.2040884528359365-0.08739121987226839i,0.1621650077757898+0.10186429304201i,0.1621650077757898-0.10186429304201i,0.1120740299749352-0.1951523483137003i,0.1120740299749352+0.1951523483137003i,-0.03827419280667593-0.2290806881709503i,-0.03827419280667593+0.2290806881709503i,-0.2271175982449751+0i,-0.2154933035331306-0.09633198166191934i,-0.2154933035331306+0.09633198166191934i,0.03243899088927625+0.01568964317129336i,0.03243899088927625-0.01568964317129336i,-0.1087049090579361+0i,0.01340086604553492+0i
