0.04755096281853399-0.002978080895088642i,0.04755096281853399+0.002978080895088642i,-0.04438538141526504+0.009754221702880308i,-0.04438538141526504-0.009754221702880308i,-0.1007269766481438+0.0222414535038008i,-0.1007269766481438-0.0222414535038008i,-0.1363439388902294-0.0324024296053942i,-0.1363439388902294+0.0324024296053942i,-0.1229364286639736-0.1342606973689424i,-0.1229364286639736+0.1342606973689424i,0.01375899221546083-0.1585943685458735i,0.01375899221546083+0.1585943685458735i,-0.08653791814110313-0.03465455669809024i,-0.08653791814110313+0.03465455669809024i,-0.1445334264125482-0.03312205911381238i,-0.1445334264125482+0.03312205911381238i,0.04363567857406603+0.1063502531551261i,0.04363567857406603-0.1063502531551261i,0.02019970118448038+0.09946013380550375i,0.02019970118448038-0.09946013380550375i,-0.09601691958262755+0.1048259175278242i,-0.09601691958262755-0.1048259175278242i,0.1018979437783586+0i,0.08418427462951728+0i
-0.311953961297852-0.03703032234665633i,-0.311953961297852+0.03703032234665633i,0.3065145606082548+0.07458338169505484i,0.3065145606082548-0.07458338169505484i,0.215002078615328+0.165505325322832i,0.215002078615328-0.165505325322832i,0.07167664485100596+0.1595383435924111i,0.07167664485100596-0.1595383435924111i,0.1916067002022123-0.04289727047928055i,0.1916067002022123+0.04289727047928055i,0.2087418332184969+0.09979984724540354i,0.2087418332184969-0.09979984724540354i,0.3544691225730233+0.07513169112738186i,0.3544691225730233-0.07513169112738186i,-0.09063190965242339-0.0265377967917052i,-0.09063190965242339+0.0265377967917052i,0.07785779150488413+0.04913174921817937i,0.07785779150488413-0.04913174921817937i,0.1019242949478254+0.00744790632391333i,0.1019242949478254-0.00744790632391333i,0.1534661387792933-0.08550859541839027i,0.1534661387792933+0.08550859541839027i,-0.2403449497134192+0i,-0.2606812434979169+0i
-0.447393563992011+0i,-0.447393563992011-0i,0.4340155659241445+0i,0.4340155659241445-0i,0.4515506782645169+0i,0.4515506782645169-0i,0.4449033517494891+0i,0.4449033517494891-0i,0.4274344063996648+0i,0.4274344063996648-0i,0.5316366589663514+0i,0.5316366589663514-0i,0.8449860020604258+0i,0.8449860020604258-0i,-0.4240689366882984+0i,-0.4240689366882984-0i,0.423469084511766+0i,0.423469084511766-0i,0.5333838996937695+0i,0.5333838996937695-0i,0.4319647033912933+0i,0.4319647033912933-0i,-0.6398053669238073+0i,-0.7406850350861681+0i
0.2053060476154365+0.125269472505644i,0.2053060476154365-0.125269472505644i,-0.159823073045154-0.1834551246910748i,-0.159823073045154+0.1834551246910748i,0.05288026675668921-0.1699218937252165i,0.05288026675668921+0.1699218937252165i,0.06540312048549568-0.03106757299209916i,0.06540312048549568+0.03106757299209916i,-0.08776573546602583-0.1313193850287806i,-0.08776573546602583+0.1313193850287806i,0.05685230290565135-0.1442792152908655i,0.05685230290565135+0.1442792152908655i,-0.02252033999916241-0.1080679559653893i,-0.02252033999916241+0.1080679559653893i,0.00487310414183636+0.101271279354754i,0.00487310414183636-0.101271279354754i,0.1131244448069621-0.08942312185978871i,0.1131244448069621+0.08942312185978871i,0.1161848705572327-0.08553896974035012i,0.1161848705572327+0.08553896974035012i,0.1166294352400292-0.05613667572940835i,0.1166294352400292+0.05613667572940835i,-0.1551971291576151+0i,-0.1477254864598585+0i
0.03728897951686155+0.01190505892098029i,0.03728897951686155-0.01190505892098029i,-0.03603303710816413-0.01105078691412344i,-0.03603303710816413+0.01105078691412344i,-0.06785092226227328-0.0560253229825886i,-0.06785092226227328+0.0560253229825886i,-0.02054853733976227-0.1259020131764234i,-0.02054853733976227+0.1259020131764234i,0.1127474666530962-0.1156318777219887i,0.1127474666530962+0.1156318777219887i,0.1234904180300492+0.03162643264146185i,0.1234904180300492-0.03162643264146185i,0.0002747583982942008-0.03410155894497602i,0.0002747583982942008+0.03410155894497602i,0.1032327622346018-0.09388850226758469i,0.1032327622346018+0.09388850226758469i,-0.09746040977298466-0.0467436283624203i,-0.09746040977298466+0.0467436283624203i,-0.0636594116794398-0.05790718472675158i,-0.0636594116794398+0.05790718472675158i,0.05300408816667787-0.1179026871744674i,0.05300408816667787+0.1179026871744674i,-0.07255002310560657+0i,-0.05021727017733511+0i
-0.2277565327263574-0.1214051253230414i,-0.2277565327263574+0.1214051253230414i,0.1909660795872789+0.1788295623595268i,0.1909660795872789-0.1788295623595268i,0.001668037610583177+0.2314409725729754i,0.001668037610583177-0.2314409725729754i,-0.1089221428075278+0.1161170469956974i,-0.1089221428075278-0.1161170469956974i,0.04761725750646179+0.1675603816185202i,0.04761725750646179-0.1675603816185202i,-0.1061628478796539+0.1518464817907934i,-0.1061628478796539-0.1518464817907934i,0.02163922743293826+0.1307797671080041i,0.02163922743293826-0.1307797671080041i,0.0691906946887484-0.05577576528965051i,0.0691906946887484+0.05577576528965051i,-0.08529983245214236+0.01475633503422819i,-0.08529983245214236-0.01475633503422819i,-0.07344784061885644+0.04598353889902526i,-0.07344784061885644-0.04598353889902526i,-0.1081196098278527+0.1176109172119465i,-0.1081196098278527-0.1176109172119465i,0.1711225075645513+0i,0.1555005432131931+0i
-0.3424829168579923-0.1334607796691711i,-0.3424829168579923+0.1334607796691711i,0.3134577745580235+0.1769445234792967i,0.3134577745580235-0.1769445234792967i,0.2371496350510966+0.3035217197176963i,0.2371496350510966-0.3035217197176963i,0.155882543001499+0.3737845256833432i,0.155882543001499-0.3737845256833432i,0.02146304710766417+0.3785972949471157i,0.02146304710766417-0.3785972949471157i,-0.06958012425062768+0.4199984290394386i,-0.06958012425062768-0.4199984290394386i,0.1126029668466725+0.2878869123863178i,0.1126029668466725-0.2878869123863178i,0.2277982124061651-0.3276774401378023i,0.2277982124061651+0.3276774401378023i,-0.2955898352309074+0.2667902202491622i,-0.2955898352309074-0.2667902202491622i,-0.3648304795328903+0.267297434329054i,-0.3648304795328903-0.267297434329054i,-0.3729839678989323+0.1232221642561597i,-0.3729839678989323-0.1232221642561597i,0.4555331779253385+0i,0.4418305044133423+0i
0.1197944201260989+0.1571389603713712i,0.1197944201260989-0.1571389603713712i,-0.0406354208607896-0.1976547832685197i,-0.0406354208607896+0.1976547832685197i,0.1419896468993015-0.05369631083756696i,0.1419896468993015+0.05369631083756696i,0.04901689926754309+0.0440630128069404i,0.04901689926754309-0.0440630128069404i,0.1119082673624155-0.08433196683235455i,0.1119082673624155+0.08433196683235455i,0.1065412862521993+0.0637970370596961i,0.1065412862521993-0.0637970370596961i,0.03381771177604839-0.0220738373955615i,0.03381771177604839+0.0220738373955615i,-0.08086986577852731-0.05063471586026455i,-0.08086986577852731+0.05063471586026455i,-0.02262555160498607+0.1336887708514859i,-0.02262555160498607-0.1336887708514859i,-0.03660297002651341+0.1167323220529715i,-0.03660297002651341-0.1167323220529715i,-0.08469124112433488+0.0817414274991712i,-0.08469124112433488-0.0817414274991712i,0.1104983563829292+0i,0.0881206222691842+0i
0.02499360948829136+0.02023698218460157i,0.02499360948829136-0.02023698218460157i,-0.02151871990585072-0.02267154550754472i,-0.02151871990585072+0.02267154550754472i,0.002024315256372599-0.07503169663842349i,0.002024315256372599+0.07503169663842349i,0.09857661411132412-0.06137659147453237i,0.09857661411132412+0.06137659147453237i,0.1080816602771309+0.0940590482337437i,0.1080816602771309-0.0940590482337437i,-0.04114752112534983+0.09341946162593454i,-0.04114752112534983-0.09341946162593454i,0.01165502280396228-0.004450768835452141i,0.01165502280396228+0.004450768835452141i,0.01709369575435221+0.130202133362154i,0.01709369575435221-0.130202133362154i,0.09747830687564969-0.02877315777895242i,0.09747830687564969+0.02877315777895242i,0.07256187451231959+0.007706097918982926i,0.07256187451231959-0.007706097918982926i,-0.01213397944986621+0.1169241147484452i,-0.01213397944986621-0.1169241147484452i,0.05165468170852239+0i,0.02995540717267465+0i
-0.1381331873188117-0.1608779197276011i,-0.1381331873188117+0.1608779197276011i,0.06501354523471861+0.2070108209238423i,0.06501354523471861-0.2070108209238423i,-0.1546931293877173+0.1226715637734499i,-0.1546931293877173-0.1226715637734499i,-0.1357189504363327-0.05082629929689508i,-0.1357189504363327+0.05082629929689508i,-0.146024500708346+0.05059050213328845i,-0.146024500708346-0.05059050213328845i,-0.1060657851749104-0.103743271784654i,-0.1060657851749104+0.103743271784654i,-0.04167304790877245+0.02480022166151047i,-0.04167304790877245-0.02480022166151047i,0.005930506125353021+0.08342476018595336i,0.005930506125353021-0.08342476018595336i,0.05024432319641856-0.06404005562712986i,0.05024432319641856+0.06404005562712986i,0.02719378847558125-0.06825968298346365i,0.02719378847558125+0.06825968298346365i,0.05980722295003504-0.1323944258465469i,0.05980722295003504+0.1323944258465469i,-0.1218370206242987+0i,-0.09275856833862049+0i
